"gene_id"	"Vegetative_PA"	"Streaming_PA"	"Mound_PA"	"Fruiting_PA"	"length"	"Vegetative_SW"	"Streaming_SW"	"Mound_SW"	"Fruiting_SW"
"9264"	"DDB_G0287547"	0	95.690616449378	72.4979981064837	45.8011872774785	1140	0	6.150355	16.2422	6.02388
"9265"	"DDB_G0287549"	1.5116011148569	61.8443914153505	52.1159093988011	1517.22849297139	387	0.4285635	8.75691	38.72285	374.4945
"9266"	"DDB_G0287551"	16.581563148076	12.0303955488242	6.26216319078153	3.23858538424396	1368	1.424575	3.18534	1.60193	0.848734
"9267"	"DDB_G0287553"	38.0731746465588	96.4379084761906	110.788420422843	85.8885241942739	594	21.5244	43.6573	38.97025	34.97125
"9268"	"DDB_G0287555"	131.753810558161	184.401772068309	404.346544404737	1004.55986193935	798	13.6744	16.36565	17.8177	65.4912
"9269"	"DDB_G0287557"	16.8745414888433	27.2641679312783	17.0855368438234	15.1869117557095	720	8.75419	9.953145	5.701465	2.369225
"9270"	"DDB_G0287559"	0	0	1.14580287862236	1.48553596132162	579	0.06649615	0.3726745	0.6571285	0.0718635
"9271"	"DDB_G0287561"	0	6.21587945739099	1.99771846406768	1296.6390978131	1248	0	0.0748441	0.129574	19.89165
"9272"	"DDB_G0287563"	11.667086516574	9.89334229596139	16.7902848429308	26.5559653836875	891	0.564375	5.3586	3.73788	2.216785
"9273"	"DDB_G0287567"	0	0	0	0	162	0	0	0	0
"9274"	"DDB_G0287569"	57.5720914438314	1817.6852146944	1625.30994608984	507.733428160683	4827	1.21419	24.4852	36.40995	6.77348
"9275"	"DDB_G0287571"	0	7.37894434507253	7.00742977762193	7.42275480539412	1500	0.06587025	0.2640485	0.151867	0.0964656
"9276"	"DDB_G0287573"	0.407010135567684	7.98872924600706	9.76455829752608	7.49061504052642	1503	0.7143525	1.95334	1.68736	1.006683
"9277"	"DDB_G0287575"	30.3593067466749	115.670450067712	89.4193617355813	99.230356889588	1830	1.4148	5.906635	4.36489	4.465305
"9278"	"DDB_G0287577"	193.27507370671	893.513227363287	656.332836892326	199.591401647087	3264	2.4621	29.7123	35.184	8.1944
"9279"	"DDB_G0287581"	18.2846370917493	3914.36316405188	4113.94742477218	4394.22686348409	804	0.812085	316.8445	428.3595	297.794
"9280"	"DDB_G0287583"	41.6452480433165	18.6841985749418	5.77962255910274	2246.53953039076	384	3.531665	0.7589825	2.67799	2696.605
"9281"	"DDB_G0287585"	1066.87050739336	3820.72884514192	3365.22121393429	1744.30037955351	2469	21.03085	240.165	302.212	77.9594
"9282"	"DDB_G0287587"	869.349891444924	200.831309021404	243.379941299433	283.195001138404	852	246.869	35.8206	7.93142	17.9953
"9283"	"DDB_G0287589"	15.4803094763197	3.68478846368853	3.6452319368677	7.21234141193169	3954	6.761935	3.68811	0.524701	1.26517
"9284"	"DDB_G0287591"	1.64417854138073	14.5871925558883	19.3295076748594	10.0881865077579	2562	0.07748205	0.3787365	0.297794	0.158989
"9285"	"DDB_G0287593"	1.65993613818039	1.34230718923776	1.87521544643326	0.993470138103726	4056	2.50323	1.520445	0.2835505	0.469058
"9286"	"DDB_G0287595"	2688.14674291634	2737.17710677351	1591.28801229187	365.923067347761	1263	68.2381	118.4875	141.814	18.9808
"9287"	"DDB_G0287597"	0	16.9967717288975	37.8298665130213	17.3421923523439	1683	0.0055108	0.4322255	1.575825	0.8845305
"9288"	"DDB_G0287599"	0	502.556985555986	1622.83586073278	1220.39853893418	369	2.74526	25.3005	23.11555	11.31325
"9289"	"DDB_G0287601"	3.50733792911643	18.9634761851013	69.9004771905528	54.7925645795415	399	29.9015	21.84745	19.05855	9.84027
"9290"	"DDB_G0287603"	33.7744515678323	17.8200158106374	14.647846589164	3.74426554246175	324	68.1384	22.3045	10.06271	4.57935
"9291"	"DDB_G0287605"	0	6.92925950940812	19.1706087560026	21.181401248521	1620	0.0163822	0.05523785	0.1578263	0.546034
"9292"	"DDB_G0287607"	329.139743061805	651.636978799015	992.410228298045	72.8538895067607	777	32.2292	37.74775	101.45855	5.041835
"9293"	"DDB_G0287609"	330.52510448912	118.913617034925	162.862327111641	107.871675675391	1014	27.87595	12.9417	6.017075	4.34875
"9294"	"DDB_G0287611"	5.5515899432333	2.73530652192473	2.69526007189994	5.3001007271301	720	0.488796	0.4928465	0.1644685	0.3022975
"9295"	"DDB_G0287613"	1.74381633347269	0	0.329319938685628	0	1011	0.8405095	0.4495235	0.169498	0.0524239
"9296"	"DDB_G0287615"	3.78660524004719	1.11514034542935	0.635950363080631	2.19896370361759	2349	0.2570965	0.1340235	0.06573735	0.12173095
"9297"	"DDB_G0287617"	66.8347795271361	643.418548218785	519.997239746127	367.008141839878	765	11.97065	268.7405	151.5655	61.64645
"9298"	"DDB_G0287619"	432.78627567138	1142.69664580169	1142.35416227394	452.249810592204	1080	10.27977	42.1024	67.8189	38.23915
"9299"	"DDB_G0287621"	399.842454524256	85.2166996032352	77.0768812438282	14.9950025101232	2637	2.812935	6.13536	5.820375	2.850755
"9300"	"DDB_G0287623"	0.368636532857944	19.7589810009176	19.2979133653208	10.9099744640031	1677	0.2624415	2.664885	1.510295	0.335807
"9301"	"DDB_G0287625"	84.8192669543692	142.749977887546	138.379223818936	162.66157547785	2946	7.680085	16.8792	8.40172	7.098275
"9302"	"DDB_G0287627"	158.16485804103	94.3671064303273	66.2383459756618	30.0574529383859	552	28.2436	29.27215	14.86985	6.054305
"9303"	"DDB_G0287629"	2183.04326098238	3040.29501943644	2390.17280797237	1574.80782303067	315	324.1325	774.992	942.6415	225.016
"9304"	"DDB_G0287631"	34.7427423461135	137.367091748886	118.902068317165	22.5909325867609	1791	2.47165	20.0739	11.26985	2.631215
"9305"	"DDB_G0287633"	181.312942285633	770.330466131095	317.752224551536	86.7062825953439	231	269.969	1208.7935	370.5725	45.47775
"9306"	"DDB_G0287635"	64.8862949769423	32.9729851438043	16.6107966368507	9.81701930529747	1803	1.486235	1.667975	1.291945	0.5715715
"9307"	"DDB_G0287637"	25.4704469561095	34.1943435657143	15.3479002168795	17.7907245264269	1788	0.9242475	4.94999	2.880325	1.30386
"9308"	"DDB_G0287639"	3.40393297190136	34.5851979906949	35.9186312767338	13.6797417522725	2037	1.476485	2.369515	2.12015	1.012704
"9309"	"DDB_G0287641"	0	1.06466214416317	0.54472552156922	0	609	0.0210901	0.3492495	0.0481474	0
"9310"	"DDB_G0287643"	81.4489724178774	132.99738610198	108.95333409288	33.5632930432752	897	3.889945	12.788	8.286775	3.380685
"9311"	"DDB_G0287645"	11.4476971725103	17.244181817911	9.3989460400706	4.49418758023258	2316	0.6405335	1.698675	0.7528915	0.2398635
"9312"	"DDB_G0287647"	288.231214545288	32.9193310194345	40.5882944703797	28.8113000194027	1266	11.55815	8.693485	2.48183	3.374415
"9313"	"DDB_G0287649"	88.6189744460217	29.8801239637375	60.4526033404799	46.9864944462797	1317	11.77985	6.773065	3.27227	5.861585
"9314"	"DDB_G0287651"	2.21944738595234	6.68033574096411	11.2995843629221	10.7955996236505	4053	1.6695	0.9592705	0.6636455	0.733085
"9315"	"DDB_G0287653"	17.1919437127244	27.3386200234174	51.4353491153052	67.7498219820437	1440	1.32668	2.95643	2.51951	2.361595
"9316"	"DDB_G0287655"	0.574438861485695	170.709107654557	73.4273616975804	26.6229980945585	1020	0.0388441	51.6338	20.7823	3.581475
"9317"	"DDB_G0287657"	120.215295350852	1554.86577369856	1670.03551646693	976.023247336975	2202	1.749255	26.9176	34.45335	15.60365
"9318"	"DDB_G0287659"	86.5555114679636	2426.36204697347	2258.73487240292	693.923561528885	1695	0.1966945	271.98	165.451	41.04
"9319"	"DDB_G0287661"	441.789925576659	1655.58660333603	1349.91516760199	925.7255364285	3396	8.101905	25.3756	36.88185	31.41515
"9320"	"DDB_G0287663"	108.509620864173	686.594964378581	494.422927937626	404.913987760431	522	8.62921	113.3632	90.0087	51.8485
"9321"	"DDB_G0287665"	0.307551318409696	0.99051724765296	1.00428007457793	1.18288502244836	3669	0.01861863	0.05859575	0.018742555	0.00888205
"9322"	"DDB_G0287667"	232.581561675197	139.902106057699	163.07968898459	43.8905308559193	2208	6.11945	14.30085	7.375375	3.607565
"9323"	"DDB_G0287669"	2.884926981129	0	3.52243714263281	1.16277603108805	282	0.19773	0.1311685	0.65428	0.9295225
"9324"	"DDB_G0287671"	1181.01673203753	101.638077763069	52.7793142741959	56.7612119735195	633	41.01655	76.1183	49.7897	16.357
"9325"	"DDB_G0287673"	0	2.23945976853738	1.14580094458852	0	324	2.110255	1.259245	1.455052	0.8055705
"9326"	"DDB_G0287675"	0	3.66831193339024	4.93268120623349	0.438309786114064	1314	0.134421	0.565845	0.606572	0.02995245
"9327"	"DDB_G0287677"	6.64159357798837	31.6584027214124	47.7376372759647	2.24231063671675	1005	0.997525	3.38449	5.303325	0.326841
"9328"	"DDB_G0287679"	64.8733215404656	126.180400375472	274.964700197659	162.982773123946	3369	3.012505	8.040215	10.9557	8.828095
"9329"	"DDB_G0287681"	0	81.7533554251976	125.587416925579	58.5799638819898	4815	0.01844335	0.1140591	1.301955	0.6876065
"9330"	"DDB_G0287685"	449.977101581321	108.540781424718	176.883687643471	137.322079661781	2562	2.290905	10.10875	7.863725	6.20698
"9331"	"DDB_G0287687"	0	6.67032013634208	0.863072846851065	1219.46899016641	384	0.189543	0.677074	0.4829165	1081.67
"9332"	"DDB_G0287689"	7277.34159268375	4090.07582024434	1891.65338368721	398.295856930842	1374	222.5285	326.494	178.857	37.1135
"9333"	"DDB_G0287691"	89.4708537649149	928.531209072915	822.873877105954	683.881232440229	4239	3.64892	29.8594	23.67645	25.09785
"9334"	"DDB_G0287693"	178.317672721574	184.717826549206	193.995979277529	92.5926935960368	480	47.4288	210.814	153.4855	58.65985
"9335"	"DDB_G0287695"	104.415437646494	6.55269457748287	9.52223950406693	195.162501082412	2037	0.9798175	0.143183	0.3506175	14.6003
"9336"	"DDB_G0287697"	51.3782581951538	256.499443225754	361.841545358934	422.688319479254	2262	3.153015	26.9007	18.9105	32.25745
"9337"	"DDB_G0287699"	11.2084680294935	158.073339208905	131.407522875245	64.1834140571789	2229	0.271273	2.285775	1.64464	1.1188705
"9338"	"DDB_G0287701"	0	66.294846221154	152.188721246339	299.10740309216	897	0.133787	2.71561	18.62155	24.635625
"9339"	"DDB_G0287703"	4.74982660721881	4.87944222000792	6.04713148196567	9.10074040996703	4386	0.262571	0.6938435	0.282762	0.6213385
"9340"	"DDB_G0287705"	1.59809256987276	2.27852089751699	0.30179998720186	1.86401494569659	1122	0.1505355	0.496062	0.1483585	0.7642445
"9341"	"DDB_G0287707"	21.4973294207736	1.92713284498375	7.4039933860102	6.08986601427915	336	9.740155	16.6093	5.527065	1.24741
"9342"	"DDB_G0287709"	10.2654208889781	33.0265095849032	57.3449103606022	229.949653349258	2652	1.75107	3.756235	3.576435	11.3334
"9343"	"DDB_G0287711"	47.8097294573303	131.383529040057	111.344769913898	109.37594746697	1323	4.795205	13.18475	14.1735	22.4647
"9344"	"DDB_G0287713"	4.91366828939234	5.28845029497578	9.61032460267753	9.34749040309037	1425	2.25899	2.05167	0.7185525	0.387047
"9345"	"DDB_G0287715"	0	0	0	0	147	23.9215	36.8707	1.583025	1.165768
"9346"	"DDB_G0287717"	5380.06567134875	230.56479364014	305.545397201892	191.868674123721	1206	13.3588	29.5789	9.41433	7.373985
"9347"	"DDB_G0287719"	0	338.875554952064	809.562206631932	525.543974014929	180	0	17.67365	34.38645	117.265
"9348"	"DDB_G0287721"	96.7416814884029	269.094452460004	249.40747270553	209.742837944426	1041	1.881745	14.81875	14.5232	10.16522
"9349"	"DDB_G0287723"	307.664998446961	645.008433953665	356.599656163249	159.241357513108	2796	9.47097	29.0785	18.901	8.46998
"9350"	"DDB_G0287725"	12.6478773787858	57.3701349465778	78.3336366464956	38.5659655275692	1716	0.537908	3.88236	1.802645	0.69396
"9351"	"DDB_G0287727"	33.8179463098451	143.458770502965	127.193545350743	118.327827315414	3261	0.943684	6.011215	3.76483	2.666255
"9352"	"DDB_G0287729"	78.6843233973985	189.171943783368	186.977405666096	184.77653289791	2121	2.39153	8.852615	10.2312	11.6543
"9353"	"DDB_G0287731"	67.3267163647714	698.357469253757	818.691356911562	595.526240726289	426	18.7459	55.2155	108.344	42.95555
"9354"	"DDB_G0287733"	252.326568644802	652.573311286126	731.228610818727	688.902917334294	1071	17.9036	91.41895	81.084	75.352
"9355"	"DDB_G0287735"	22.6651829934737	71.4633052728141	99.336085995714	102.235119209701	1380	5.708445	16.00775	9.17022	9.799995
"9356"	"DDB_G0287737"	5.37309366500607	32.8085015745792	31.6725489489402	9.73225348294059	564	2.765985	21.3773	15.96385	3.5614
"9357"	"DDB_G0287739"	2.94734400995124	18.1264564631069	14.1603652472944	2.12849008326249	1428	1.2440295	2.545275	1.40264	0.3180585
"9358"	"DDB_G0287741"	128.982233744224	153.245167955882	124.216613155199	133.385846313288	1284	7.36913	41.24355	20.06035	29.9958
"9359"	"DDB_G0287743"	2.23069041525891	10.4031290432749	11.1421559330777	24.653175346086	600	0.123503	0.307261	0.0988116	0.3813045
"9360"	"DDB_G0287745"	5.5900459039951	37.693692379526	24.5799962462752	8.86391704396529	1800	0.7651295	6.47867	4.188975	0.6550255
"9361"	"DDB_G0287749"	214.964651657681	317.065684116247	238.889178476529	118.464401623012	387	128.19	171.8345	120.11	32.2805
"9362"	"DDB_G0287751"	2.79705641831395	11.025407196273	10.8981188000316	6.88282494416086	1707	0.586138	1.88189	1.431835	0.6466325
"9363"	"DDB_G0287753"	0	4.99693583554484	9.66915894017349	0.972472428838895	891	1.366296	0.7983815	0.2834295	0.2975625
"9364"	"DDB_G0287757"	2.48407638117944	6.34563251085826	8.35765361613086	3.21000653488328	1038	2.324995	4.326155	1.381985	0.4267175
"9365"	"DDB_G0287759"	111.889098118549	357.921769504847	330.2265479133	282.524083617506	1140	10.102825	57.40685	35.64195	48.6954
"9366"	"DDB_G0287761"	11.9721009487554	118.660488077435	140.632248590364	41.555410883323	1455	3.12956	14.196	8.51404	2.68615
"9367"	"DDB_G0287763"	1.29592494092586	0.983710874805955	0.66169324306707	1.04465067521957	663	1.34412	12.3496	2.04567	0.609699
"9368"	"DDB_G0287765"	85.8643156795462	5.33589870364484	5.6498245924548	1.31443397225244	1317	4.625325	3.580865	1.38818	0.860965
"9369"	"DDB_G0287767"	0	0	0	0	135	0	0	0	0.362131
"9370"	"DDB_G0287769"	1.07257767695941	9.27482462193322	15.5841404833943	10.6951212095486	1311	1.609445	3.266735	4.27718	1.539885
"9371"	"DDB_G0287771"	0	1.7757547838902	0	0.942880414116185	348	0.1730945	0.273055	0.2273995	0.0676905
"9372"	"DDB_G0287773"	202.971231510397	51.6834522743929	87.0228657228476	67.1008083904011	441	75.29525	88.37695	46.7706	22.06275
"9373"	"DDB_G0287775"	3.37411789221754	5.17367237464848	2.5356683952989	3.10409465248495	1836	0.9900235	1.210105	0.5210675	0.392156
"9374"	"DDB_G0287777"	105.404607109082	774.416402792877	214.087515907084	58.9540450842792	210	485.064	1623.985	744.313	94.0937
"9375"	"DDB_G0287779"	29.5835358099389	124.880956526784	70.8029610135706	20.5269131771044	2622	1.475995	2.787305	2.30443	1.06961
"9376"	"DDB_G0287781"	11.3004297133446	61.2232644017679	52.0856658484494	22.6451727250806	552	0.906308	11.53655	5.49838	2.649765
"9377"	"DDB_G0287783"	190.657309872581	232.823148709493	153.776413948324	75.3388320052889	498	13.3896	219.9215	76.4696	42.9263
"9378"	"DDB_G0287785"	0	21.5706267485918	12.8091911367544	5.7243934339692	207	0.468587	0.2804255	0.766948	0.7168765
"9379"	"DDB_G0287789"	0	0	0	0	282	0	0.327459	0.3912185	0
"9380"	"DDB_G0287791"	0	11.124874300549	4.79571006322464	0	450	0.3052565	2.459905	4.524205	0.1146045
"9381"	"DDB_G0287793"	55.0588932612128	35.9473862395364	26.0867665301814	12.9310319704523	669	11.128305	46.6703	15.6361	10.44117
"9382"	"DDB_G0287795"	0	0	0	10.19350651721	630	0.0725025	0.363085	0.089354	0.579209
"9383"	"DDB_G0287797"	1.46772019796417	6.69217174336304	6.49811235480981	8.13062983610191	2088	0.274904	0.7600365	0.7064795	0.4433255
"9384"	"DDB_G0287799"	20.346418664327	150.577991782026	142.461925453304	96.925405781072	5445	2.8389	8.359435	4.60774	4.580035
"9385"	"DDB_G0287801"	52.7497300316588	204.59934048111	231.902117748577	119.457832846141	1980	1.6702	17.5811	17.01565	9.297275
"9386"	"DDB_G0287803"	16.1115381366217	29.0199331715093	34.4590964055573	14.7493035714625	2217	0.7089105	0.777536	0.7602455	0.5687475
"9387"	"DDB_G0287805"	33.2173763545806	4.26642569855369	3.69547404638845	3.60009277682444	4725	0.7198685	2.9316	0.5411985	0.636007
"9388"	"DDB_G0287807"	7.06511875980669	4.62950482212328	13.7737798074894	25.9221227131588	1623	0.388647	12.42005	2.82731	4.45971
"9389"	"DDB_G0287809"	0	1.52990451480876	3.03855440404356	15.1310576924537	852	0.400234	1.490656	0.674827	1.077807
"9390"	"DDB_G0287811"	715.008058749168	372.350266558995	183.56820214607	56.4417061510107	309	151.886	107.883	75.22125	13.2457
"9391"	"DDB_G0287813"	41.9864867023584	144.552236686276	160.686475789151	109.889243734743	1182	2.10055	11.4381	11.2007	13.37695
"9392"	"DDB_G0287815"	3.89047091966233	50.3509989031581	101.211680296317	9.52207515572641	2199	1.66355	5.07352	7.14867	0.75807
"9393"	"DDB_G0287817"	52.9459097182894	192.412442415769	228.786766658712	110.479475945622	3072	2.825025	12.61245	8.904265	4.41656
"9394"	"DDB_G0287819"	0	0	0	0	498	0.0267062	2.70458	1.14276	1.167045
"9395"	"DDB_G0287821"	1.84434592789084	0	2.6218062601806	1.03479660276466	498	0.0534125	0.0702355	0.3131715	1.796565
"9396"	"DDB_G0287823"	15.6163642231986	48.4017204520522	31.7404717879248	29.1855088771345	2565	1.207045	6.885015	2.540195	1.781135
"9397"	"DDB_G0287825"	160.234157727917	87.8769274854218	152.512687073018	50.2198067974577	1386	5.985505	12.4678	16.3649	5.58443
"9398"	"DDB_G0287827"	3.3610424456693	45.500400565311	61.7308696909484	21.4129590893173	348	70.6705	142.6845	118.499	18.25235
"9399"	"DDB_G0287829"	2.10320136109966	1.95481800844742	10.3977610772049	20.2963759793188	2460	0.23168	0.3346835	0.341665	0.739754
"9400"	"DDB_G0287831"	7.05695381401887	3.16460481741287	5.07369776092842	7.27751465098035	1629	0.5736585	3.428105	1.849735	1.92135
"9401"	"DDB_G0287833"	56.5195229493471	321.965375064145	314.163589837152	96.8231538180078	4344	0.2182025	40.33185	18.40095	6.335655
"9402"	"DDB_G0287835"	0	0	0	0	402	0.0804515	0.8105995	0.217365	0.0483397
"9403"	"DDB_G0287837"	0	83.576700754164	134.655370602274	245.02009774038	738	0	0.3916165	3.512355	8.04503
"9404"	"DDB_G0287839"	150.987945336798	62.4032914434389	137.239035645095	269.68796742493	1452	2.30987	11.29075	7.433465	10.55305
"9405"	"DDB_G0287841"	7.54839457839264	51.0881612513135	226.966026469858	297.596327423463	1236	0.466168	173.678	359.9645	46.1325
"9406"	"DDB_G0287843"	146.098524345215	239.926104862682	223.724887226865	207.336079009491	1923	10.491985	13.66075	10.581495	11.70125
"9407"	"DDB_G0287845"	0	0.234965239878266	0	0	2763	0.0693844	0.11413235	0.0205441	0.01910445
"9408"	"DDB_G0287847"	63.6007373236418	160.285663264011	123.79545244843	60.4129103239774	2067	4.47611	52.11845	15.13785	7.17604
"9409"	"DDB_G0287849"	0	32.1312290673043	100.583829803199	916.797828458193	315	1.00929	8.05244	45.43895	424.3205
"9410"	"DDB_G0287851"	59.2357697483078	290.3151856498	302.400480816512	230.266043532421	2889	2.1227	11.95185	11.92715	6.573095
"9411"	"DDB_G0287853"	105.842362274729	196.91766017083	176.48845767405	178.947160891402	2676	3.29319	9.62049	11.52345	11.51325
"9412"	"DDB_G0287855"	445.02317026859	414.761343311164	212.524661728564	183.705670553772	4011	8.953855	24.25205	16.7974	8.08797
"9413"	"DDB_G0287857"	11.0914614292074	15.596029996616	21.3207275679501	29.4614860283916	1599	3.18011	2.597895	0.8865205	0.8821815
"9414"	"DDB_G0287859"	365.974570466644	100.663768461487	212.274876420426	85.4973637240051	4743	9.722285	6.22662	5.542855	4.858435
"9415"	"DDB_G0287861"	0	0	1.62505211891978	1.86900184642526	492	0.336864	0.1693035	0.072813	0.0638681
"9416"	"DDB_G0287863"	7.66346207742983	3516.10792140251	2046.79528517134	28.5214526672331	5790	0.08305235	1.40908	50.0846	1.603455
"9417"	"DDB_G0287865"	3.08684375524758	0	0	0	189	0	0.634025	0.550485	0
"9418"	"DDB_G0287867"	0	2.2948594184658	0	0	282	0.8399995	1.114469	0.644152	0.6916705
"9419"	"DDB_G0287869"	366.173320500609	663.434890303599	545.889391357171	723.792113975848	948	13.0644	129.9735	120.2075	144.854
"9420"	"DDB_G0287871"	0	4.21717966024748	0	0	171	0	0	0	0
"9421"	"DDB_G0287873"	27.4106208590627	1155.36903853158	1153.19640113586	1183.29343125341	6861	1.327075	16.6721	27.2777	42.46955
"9422"	"DDB_G0287875"	148.455045052713	83.7770875226707	74.2831257503794	78.9069427752461	3636	21.9663	11.8468	4.06257	9.907985
"9423"	"DDB_G0287877"	0.432204001589652	3.73019116941668	1.99231927630739	3.44588016954506	2874	0.0880789	0.13479335	0.06542205	0.158923
"9424"	"DDB_G0287879"	200.426064020943	213.826446873916	217.249787544388	51.1542970943672	1206	3.245065	21.3546	18.13285	5.12462
"9425"	"DDB_G0287881"	38.9009215531371	88.9870860963136	95.2298473419546	40.8333377943491	2937	2.266035	4.34902	4.002135	2.09854
"9426"	"DDB_G0287885"	0.74808887504065	10.503613324648	17.8317499319545	1.67890375607223	783	3.12307	2.33095	2.35028	0.1189113
"9427"	"DDB_G0287887"	144.344787035282	595.773470595733	432.685072927471	250.438611707029	165	0	0	0	0
"9428"	"DDB_G0287889"	38.8092217683322	14.0010206452789	25.4439993422739	28.5444585997782	954	12.20685	10.166815	4.08028	15.7936
"9429"	"DDB_G0287891"	7.47023284455683	6.53851911133711	5.86944531019487	5.90066634512108	3618	3.305295	2.116835	0.4007215	1.0501845
"9430"	"DDB_G0287893"	8.6189027729969	270.799042780221	401.649875239712	298.540141695838	534	3.484615	30.6061	22.3373	8.547305
"9431"	"DDB_G0287895"	79.9343423400096	161.186242855562	117.370893864219	75.7676971765566	2691	1.345725	5.33859	4.341385	3.22306
"9432"	"DDB_G0287897"	27.4602447870539	91.2744090970885	62.6921752249181	16.7757011631945	1821	1.629025	7.20561	4.880625	1.428665
"9433"	"DDB_G0287899"	2.64605693318744	49.655136536618	56.0740927739993	5.2381267497252	3942	0.327283	1.13947	1.49617	0.1086186
"9434"	"DDB_G0287903"	2.77962885518884	0	1.57479979959242	0	210	0.531395	3.031645	6.12264	2.62409
"9435"	"DDB_G0287907"	0	0	0	0	753	0.7327745	0.5228005	0.1198675	0.1735513
"9436"	"DDB_G0287909"	10.2031474216153	3.58339302862019	3.70095745203782	3.83436493322047	3585	1.229545	0.5866515	0.2141275	0.311951
"9437"	"DDB_G0287911"	48.1513101548406	152.051933310379	142.916233435294	162.184695165038	1467	3.781495	18.4896	6.41803	4.54841
"9438"	"DDB_G0287913"	626.766165216926	3158.98758305484	2686.76746198272	6082.35406579636	1251	15.1437	48.10835	77.95455	164.6725
"9439"	"DDB_G0287915"	51.4186069857237	6.2048888842432	11.65977293441	39.9194155142789	477	2.41214	1.968567	1.48007	1.467755
"9440"	"DDB_G0287917"	0	0	0	0	264	0.3282375	0.6431305	0.806814	2.969065
"9441"	"DDB_G0287919"	28.6160309577662	18.8792415033357	12.5748278928444	6.92255108611219	203	0.568315	0.380036	0.519625	0.7450305
"9442"	"DDB_G0287921"	26.359647059958	7.29713243018745	9.8089852052431	13.3783902338378	267	3.848735	16.37465	11.8749	3.22669
"9443"	"DDB_G0287923"	64.1795701078689	44.2364806704926	34.6671985871343	14.533136550557	807	1.310175	4.763105	2.517325	1.414925
"9444"	"DDB_G0287925"	48.0285803124526	399.844896551998	353.466208485021	234.722302914466	1815	1.09755	10.561925	8.48616	6.14024
"9445"	"DDB_G0287927"	51.4786838226128	16.4991136737879	22.5344930112516	55.1741816761141	1485	3.9566	9.38136	2.28596	9.387785
"9446"	"DDB_G0287929"	40.2401186379907	50.9339961646113	189.374015380177	127.060638400161	1377	4.83929	10.003115	19.4636	12.52195
"9447"	"DDB_G0287931"	0	1.27843293003411	3.92459738568875	0.64776567855783	507	0.3797485	0.8599445	0.4707315	0.0899995
"9448"	"DDB_G0287933"	217.46512121905	20.8467501533886	10.5739202967736	4.66747103345914	1209	9.903295	0.707	0.610109	0.4975695
"9449"	"DDB_G0287935"	191.770797334139	447.594203589045	468.302822219367	197.058916555049	2139	2.248055	7.30024	12.0965	5.421265
"9450"	"DDB_G0287937"	20.0249642528131	12.9850197438538	10.003636609924	19.6073039699873	981	6.12353	5.272415	2.112345	2.020425
"9451"	"DDB_G0287939"	27.1077692719407	54.6707204192583	42.2785682852088	126.171334475008	987	3.251765	14.58115	5.466195	11.42955
"9452"	"DDB_G0287941"	0	26.0344855130366	12.7956162889047	3.37502364465464	270	0.1971655	1.618245	1.881475	0.516672
"9453"	"DDB_G0287943"	51.9206820073646	46.5726661662789	41.763455012131	34.2885012592685	1944	1.851225	2.781045	1.702395	1.35985
"9454"	"DDB_G0287945"	15.0046660252906	6.78707892208192	1.77691495048429	2.84783987914162	207	904.9815	1432.095	476.263	433.068
"9455"	"DDB_G0287947"	5.36767249181747	27.9267687887777	57.7959408033183	41.8173037610373	633	5.753125	33.5659	17.05835	7.92668
"9456"	"DDB_G0287949"	1.72096072130913	3.29371629061431	3.88830877655497	6.24734328505872	1155	2.116335	5.740975	2.009475	1.812655
"9457"	"DDB_G0287951"	32.7502701528895	24.7663342517638	21.4984431595633	20.9623453561036	4344	3.549225	2.708855	2.28673	1.71912
"9458"	"DDB_G0287953"	1174.48350696629	997.974205342078	281.987845909539	90.1659752764425	2928	12.64555	72.83735	22.02035	6.961785
"9459"	"DDB_G0287955"	1.62801965993048	180.867809531409	143.296201909212	49.7812393971176	1221	0.05263415	12.93965	9.656735	3.06167
"9460"	"DDB_G0287957"	0	11.8881665648888	21.6837691785515	103.367677699798	1623	0.01634565	0.02649755	0.1756195	0.720474
"9461"	"DDB_G0287959"	10.7014779209395	197.62866642458	103.04894497808	42.4777139127516	633	5.014065	63.3902	39.7098	10.07123
"9462"	"DDB_G0287961"	36.5902466944016	41.8290346415316	29.247480311992	24.1563157680211	5595	1.55899	3.592	2.83833	0.890981
"9463"	"DDB_G0287963"	4.04484699644474	22.3946732866083	29.2910894994347	30.2479814779304	144	24.01955	4.987595	9.54877	1.78112
"9464"	"DDB_G0287965"	104.341566256619	139.485098342439	123.49190384672	70.2358511533504	1563	11.2807	14.48075	13.0975	4.857725
"9465"	"DDB_G0287967"	36.3569405441173	122.475615625239	101.385573477479	29.9708798649021	333	103.24385	95.52925	65.12045	19.474
"9466"	"DDB_G0287969"	39.6824589186748	57.7666030218671	58.5137325750433	53.6934455753409	1920	0.7885065	6.07549	4.463435	2.42072
"9467"	"DDB_G0287971"	1.90423033458813	67.9245493513201	66.303937409056	11.1195764527801	1539	0.22701	130.759	56.53425	2.42349
"9468"	"DDB_G0287973"	53.5116310250307	45.0321061420264	46.6594851913469	23.4466921671173	1032	16.61625	2.55639	4.771245	3.789465
"9469"	"DDB_G0287975"	1.66279687524417	28.2523232320682	31.327293865227	3.25384268494164	501	1.918555	8.089685	8.86161	0.2472605
"9470"	"DDB_G0287977"	309.000500534955	910.224976321352	731.224156514624	330.697721377079	1614	5.701545	56.69945	26.41785	11.5423
